reference,designation,fournisseur_code,categorie_code,sous_categorie,marque_compatible,poids_grammes,page_catalogue,source,actif
37KO012P00056,Bouton KSS cabine LED ambrée,SODIMAS,BOUTONS_SIGNAL,012,KONE,5,191,catalogue_sodimas_2019,true
37KO012P00057,Bouton KSS cabine blanc réouver-,SODIMAS,BOUTONS_SIGNAL,012,KONE,6,191,catalogue_sodimas_2019,true
37KO012P00058,Bouton KSS cabine blanc réouver-,SODIMAS,BOUTONS_SIGNAL,012,KONE,6,191,catalogue_sodimas_2019,true
37KO012P00059,Bouton KSS cabine blanc,SODIMAS,BOUTONS_SIGNAL,012,KONE,6,191,catalogue_sodimas_2019,true
37KO012P00060,Bouton KSS cabine blanc,SODIMAS,BOUTONS_SIGNAL,012,KONE,6,191,catalogue_sodimas_2019,true
37KO012P00061,Bouton KSS cabine ouverture LED,SODIMAS,BOUTONS_SIGNAL,012,KONE,5,192,catalogue_sodimas_2019,true
37KO012P00062,Bouton KSS cabine ouverture LED,SODIMAS,BOUTONS_SIGNAL,012,KONE,5,192,catalogue_sodimas_2019,true
37KO012P00063,Câble liaison afficheur vers carte,SODIMAS,BOUTONS_SIGNAL,012,KONE,200,192,catalogue_sodimas_2019,true
37KO012P00064,Câble liaison afficheur vers carte,SODIMAS,BOUTONS_SIGNAL,012,KONE,200,192,catalogue_sodimas_2019,true
37KO012P00065,Touche grise métal gravée -1,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,192,catalogue_sodimas_2019,true
37KO012P00066,Touche grise métal gravée -1,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,192,catalogue_sodimas_2019,true
37KO012P00067,Touche grise métal gravée 0,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,192,catalogue_sodimas_2019,true
37KO012P00068,Touche grise métal gravée 0,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,192,catalogue_sodimas_2019,true
37KO012P00069,Touche grise métal gravée 2,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,192,catalogue_sodimas_2019,true
37KO012P00070,Touche grise métal gravée 2,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,192,catalogue_sodimas_2019,true
37KO012P00071,Touche grise métal gravée 4,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,193,catalogue_sodimas_2019,true
37KO012P00072,Touche grise métal gravée 4,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,193,catalogue_sodimas_2019,true
37KO012P00073,Touche grise métal gravée 6,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,193,catalogue_sodimas_2019,true
37KO012P00074,Touche grise métal gravée 6,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,193,catalogue_sodimas_2019,true
37KO012P00075,Touche grise métal gravée 8,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,193,catalogue_sodimas_2019,true
37KO012P00076,Touche grise métal gravée 8,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,193,catalogue_sodimas_2019,true
37KO012P00077,Touche grise métal gravée réou-,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,193,catalogue_sodimas_2019,true
37KO012P00078,Touche grise métal gravée réou-,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,193,catalogue_sodimas_2019,true
37KO012P00079,Touche grise métal vierge bouton,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,193,catalogue_sodimas_2019,true
37KO012P00080,Touche grise métal vierge bouton,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,193,catalogue_sodimas_2019,true
37KO012P00081,Carte bouton alarme bouton,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,194,catalogue_sodimas_2019,true
37KO012P00082,Carte bouton alarme bouton,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,194,catalogue_sodimas_2019,true
37KO012P00083,Plastron ovale palier 2 trous +  LCS BASE TWO HOLES,SODIMAS,BOUTONS_SIGNAL,012,KONE,130,194,catalogue_sodimas_2019,true
37KO012P00084,Plastron ovale palier 2 trous +  LCS BASE TWO HOLES,SODIMAS,BOUTONS_SIGNAL,012,KONE,130,194,catalogue_sodimas_2019,true
37KO012P00085,Bouton factice KSS,SODIMAS,BOUTONS_SIGNAL,012,KONE,6,194,catalogue_sodimas_2019,true
37KO012P00086,Bouton factice KSS,SODIMAS,BOUTONS_SIGNAL,012,KONE,6,194,catalogue_sodimas_2019,true
37KO012P00087,Pastille KSS gravée SS,SODIMAS,BOUTONS_SIGNAL,012,KONE,5,194,catalogue_sodimas_2019,true
37KO012P00088,Pastille KSS gravée SS,SODIMAS,BOUTONS_SIGNAL,012,KONE,5,194,catalogue_sodimas_2019,true
37KO012P00089,Câble liaison LCECOB-DOB,SODIMAS,BOUTONS_SIGNAL,012,KONE,5,194,catalogue_sodimas_2019,true
37KO012P00090,Câble liaison LCECOB-DOB,SODIMAS,BOUTONS_SIGNAL,012,KONE,5,194,catalogue_sodimas_2019,true
37KO012P00091,Touche noire gravée -2 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,195,catalogue_sodimas_2019,true
37KO012P00092,Touche noire gravée -2 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,195,catalogue_sodimas_2019,true
37KO012P00093,Touche noire gravée 0 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,195,catalogue_sodimas_2019,true
37KO012P00094,Touche noire gravée 0 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,195,catalogue_sodimas_2019,true
37KO012P00095,Touche noire gravée 1 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,195,catalogue_sodimas_2019,true
37KO012P00096,Touche noire gravée 1 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,195,catalogue_sodimas_2019,true
37KO012P00097,Touche noire gravée 3 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,195,catalogue_sodimas_2019,true
37KO012P00098,Touche noire gravée 3 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,195,catalogue_sodimas_2019,true
37KO012P00099,Touche noire gravée 5 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,195,catalogue_sodimas_2019,true
37KO012P00100,Touche noire gravée 5 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,195,catalogue_sodimas_2019,true
37KO012P00101,Touche noire gravée 7 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,196,catalogue_sodimas_2019,true
37KO012P00102,Touche noire gravée 7 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,196,catalogue_sodimas_2019,true
37KO012P00103,Touche noire gravée 9 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,196,catalogue_sodimas_2019,true
37KO012P00104,Touche noire gravée 9 Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,196,catalogue_sodimas_2019,true
37KO012P00105,Touche noire vierge Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,196,catalogue_sodimas_2019,true
37KO012P00106,Touche noire vierge Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,196,catalogue_sodimas_2019,true
37KO012P00107,Touche noire gravée fermeture,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,196,catalogue_sodimas_2019,true
37KO012P00108,Touche noire gravée fermeture,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,196,catalogue_sodimas_2019,true
37KO012P00109,Touche noire gravée E Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,196,catalogue_sodimas_2019,true
37KO012P00110,Touche noire gravée E Sigma,SODIMAS,BOUTONS_SIGNAL,012,KONE,4,196,catalogue_sodimas_2019,true
37KO012P00111,Touche inox ronde gravée -1,SODIMAS,BOUTONS_SIGNAL,012,KONE,12,197,catalogue_sodimas_2019,true
37KO012P00112,Touche inox ronde gravée -1,SODIMAS,BOUTONS_SIGNAL,012,KONE,12,197,catalogue_sodimas_2019,true
37KO012P00113,Touche inox ronde gravée 1 Delta,SODIMAS,BOUTONS_SIGNAL,012,KONE,12,197,catalogue_sodimas_2019,true
37KO012P00114,Touche inox ronde gravée 1 Delta,SODIMAS,BOUTONS_SIGNAL,012,KONE,12,197,catalogue_sodimas_2019,true
37KO012P00115,Touche inox ronde gravée 3 Delta,SODIMAS,BOUTONS_SIGNAL,012,KONE,12,197,catalogue_sodimas_2019,true
37KO012P00116,Touche inox ronde gravée 3 Delta,SODIMAS,BOUTONS_SIGNAL,012,KONE,12,197,catalogue_sodimas_2019,true
37KO012P00117,Touche inox ronde gravée 5 Delta,SODIMAS,BOUTONS_SIGNAL,012,KONE,12,197,catalogue_sodimas_2019,true
37KO012P00118,Touche inox ronde gravée 5 Delta,SODIMAS,BOUTONS_SIGNAL,012,KONE,12,197,catalogue_sodimas_2019,true
37KO012P00119,Touche inox ronde gravée 7 Delta,SODIMAS,BOUTONS_SIGNAL,012,KONE,12,197,catalogue_sodimas_2019,true
37KO012P00120,Touche inox ronde gravée 7 Delta,SODIMAS,BOUTONS_SIGNAL,012,KONE,12,197,catalogue_sodimas_2019,true
37KO012P00121,Touche inox ronde gravée réou-,SODIMAS,BOUTONS_SIGNAL,012,KONE,12,198,catalogue_sodimas_2019,true
37KO012P00122,Touche inox ronde gravée réou-,SODIMAS,BOUTONS_SIGNAL,012,KONE,12,198,catalogue_sodimas_2019,true
37KO012P00123,Bouton alarme F2KALM,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,198,catalogue_sodimas_2019,true
37KO012P00124,Bouton alarme F2KALM,SODIMAS,BOUTONS_SIGNAL,012,KONE,10,198,catalogue_sodimas_2019,true
37KO012P00125,Carte 8 boutons cabine type Delta STRIPE ASSEMBLY FOR 8BUTTON,SODIMAS,BOUTONS_SIGNAL,012,KONE,255,198,catalogue_sodimas_2019,true
37KO012P00126,Carte 8 boutons cabine type Delta STRIPE ASSEMBLY FOR 8BUTTON,SODIMAS,BOUTONS_SIGNAL,012,KONE,255,198,catalogue_sodimas_2019,true
37KO012P00127,Cable liaison lg 1722mm entre,SODIMAS,BOUTONS_SIGNAL,012,KONE,40,198,catalogue_sodimas_2019,true
37KO022P00001,Afficheur cabine 7 segments,SODIMAS,BOUTONS_SIGNAL,022,KONE,97,199,catalogue_sodimas_2019,true
37KO022P00002,Afficheur cabine 7 segments,SODIMAS,BOUTONS_SIGNAL,022,KONE,97,199,catalogue_sodimas_2019,true
37KO022P00003,Carte afficheur 7 segments KSS.,SODIMAS,BOUTONS_SIGNAL,022,KONE,85,199,catalogue_sodimas_2019,true
37KO022P00004,Carte afficheur 7 segments KSS.,SODIMAS,BOUTONS_SIGNAL,022,KONE,85,199,catalogue_sodimas_2019,true
37KO022P00005,Carte afficheur Dot Matrix,SODIMAS,BOUTONS_SIGNAL,022,KONE,75,199,catalogue_sodimas_2019,true
37KO022P00007,Carte afficheur Dot Matrix,SODIMAS,BOUTONS_SIGNAL,022,KONE,75,199,catalogue_sodimas_2019,true
37KO022P00008,Indicateur palier flèche de sens,SODIMAS,BOUTONS_SIGNAL,022,KONE,860,199,catalogue_sodimas_2019,true
37KO022P00010,Indicateur palier flèche de sens,SODIMAS,BOUTONS_SIGNAL,022,KONE,860,199,catalogue_sodimas_2019,true
37KO042P00001,Contact à clé configuration,SODIMAS,BOUTONS_SIGNAL,042,KONE,171,200,catalogue_sodimas_2019,true
37KO042P00002,Contact à clé configuration,SODIMAS,BOUTONS_SIGNAL,042,KONE,171,200,catalogue_sodimas_2019,true
37KO042P00003,Bouton M 24 V + contact à clé,SODIMAS,BOUTONS_SIGNAL,042,KONE,36,200,catalogue_sodimas_2019,true
37KO042P00004,Bouton M 24 V + contact à clé,SODIMAS,BOUTONS_SIGNAL,042,KONE,36,200,catalogue_sodimas_2019,true
37KO042P00005,Clé micro Kaba EB5220,SODIMAS,BOUTONS_SIGNAL,042,KONE,4,200,catalogue_sodimas_2019,true
37KO062P00001,Palière 1 bouton montée + bip,SODIMAS,BOUTONS_SIGNAL,062,KONE,760,201,catalogue_sodimas_2019,true
37KO062P00002,Palière 1 bouton montée + bip,SODIMAS,BOUTONS_SIGNAL,062,KONE,760,201,catalogue_sodimas_2019,true
37KO062P00003,Palière bouton montée /descente,SODIMAS,BOUTONS_SIGNAL,062,KONE,760,201,catalogue_sodimas_2019,true
37KO062P00004,Palière bouton montée /descente,SODIMAS,BOUTONS_SIGNAL,062,KONE,760,201,catalogue_sodimas_2019,true
37KO062P00005,Palière touche montée/descente,SODIMAS,BOUTONS_SIGNAL,062,KONE,,201,catalogue_sodimas_2019,true
37KO062P00006,Palière touche montée/descente,SODIMAS,BOUTONS_SIGNAL,062,KONE,,201,catalogue_sodimas_2019,true
37KO062P00007,Palière bouton DUPLEX + affi-,SODIMAS,BOUTONS_SIGNAL,062,KONE,,201,catalogue_sodimas_2019,true
37KO062P00008,Palière bouton DUPLEX + affi-,SODIMAS,BOUTONS_SIGNAL,062,KONE,,201,catalogue_sodimas_2019,true
37KO072P00001,Tournevis A.V Kone empreinte,SODIMAS,BOUTONS_SIGNAL,072,KONE,52,202,catalogue_sodimas_2019,true
37MP012P00001,Bouton MAC gravé 0 + braille 24 V Button MAC 24v -Written 0 and,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,55,236,catalogue_sodimas_2019,true
37MP012P00002,Bouton MAC gravé 0 + braille 24 V Button MAC 24v -Written 0 and,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,55,236,catalogue_sodimas_2019,true
37MP012P00003,Bouton MAC gravé 2 + braille 24 V Button MAC 24v -Written 2and,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,55,236,catalogue_sodimas_2019,true
37MP012P00004,Bouton MAC gravé 2 + braille 24 V Button MAC 24v -Written 2and,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,55,236,catalogue_sodimas_2019,true
37MP012P00005,Bouton MAC gravé 4 + braille 24 V Button MAC 24v -Written 4 and,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,55,236,catalogue_sodimas_2019,true
37MP012P00006,Bouton MAC gravé 4 + braille 24 V Button MAC 24v -Written 4 and,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,55,236,catalogue_sodimas_2019,true
37MP012P00007,Bouton carré gravé -1 + braille,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,60,236,catalogue_sodimas_2019,true
37MP012P00008,Bouton carré gravé -1 + braille,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,60,236,catalogue_sodimas_2019,true
37MP012P00009,Bouton carré gravé 1 + braille LED,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,60,236,catalogue_sodimas_2019,true
37MP012P00010,Bouton carré gravé 1 + braille LED,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,60,236,catalogue_sodimas_2019,true
37MP012P00011,Bouton carré gravé 3 + braille LED,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,60,237,catalogue_sodimas_2019,true
37MP012P00012,Bouton carré gravé 3 + braille LED,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,60,237,catalogue_sodimas_2019,true
37MP012P00013,Bouton carré gravé 5 + braille LED,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,60,237,catalogue_sodimas_2019,true
37MP012P00014,Bouton carré gravé 5 + braille LED,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,60,237,catalogue_sodimas_2019,true
37MP012P00015,Bouton carré réouverture + braille DOB BUTTON,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,60,237,catalogue_sodimas_2019,true
37MP012P00016,Bouton carré réouverture + braille DOB BUTTON,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,60,237,catalogue_sodimas_2019,true
37MP012P00017,Bouton carré gravé flèche + LED,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,60,237,catalogue_sodimas_2019,true
37MP012P00018,Bouton carré gravé flèche + LED,SODIMAS,BOUTONS_SIGNAL,012,MAC PUARSA,60,237,catalogue_sodimas_2019,true
37OR012P00001,Carte boutons Orona OR2.,SODIMAS,BOUTONS_SIGNAL,012,ORONA,2,273,catalogue_sodimas_2019,true
37OR012P00002,Carte boutons Orona OR2.,SODIMAS,BOUTONS_SIGNAL,012,ORONA,2,273,catalogue_sodimas_2019,true
37OR012P00003,Carte bouton appel OR96 - 1 LED,SODIMAS,BOUTONS_SIGNAL,012,ORONA,5,273,catalogue_sodimas_2019,true
37OR012P00004,Carte bouton appel OR96 - 1 LED,SODIMAS,BOUTONS_SIGNAL,012,ORONA,5,273,catalogue_sodimas_2019,true
37OR012P00005,Bouton 3G gravé -1 + braille,SODIMAS,BOUTONS_SIGNAL,012,ORONA,60,273,catalogue_sodimas_2019,true
37OR012P00006,Bouton 3G gravé -1 + braille,SODIMAS,BOUTONS_SIGNAL,012,ORONA,60,273,catalogue_sodimas_2019,true
37OR012P00007,Bouton 3G gravé 1 + braille Arca 2 BUTTON 3G WRITTEN 1 : ARCA2,SODIMAS,BOUTONS_SIGNAL,012,ORONA,60,273,catalogue_sodimas_2019,true
37OR012P00008,Bouton 3G gravé 1 + braille Arca 2 BUTTON 3G WRITTEN 1 : ARCA2,SODIMAS,BOUTONS_SIGNAL,012,ORONA,60,273,catalogue_sodimas_2019,true
37OR012P00009,Bouton 3G gravé 3 + braille Arca 2 BUTTON 3G WRITTEN 3 : ARCA2,SODIMAS,BOUTONS_SIGNAL,012,ORONA,60,273,catalogue_sodimas_2019,true
37OR012P00010,Bouton 3G gravé 3 + braille Arca 2 BUTTON 3G WRITTEN 3 : ARCA2,SODIMAS,BOUTONS_SIGNAL,012,ORONA,60,273,catalogue_sodimas_2019,true
37OR012P00011,Bouton 3G gravé 5 + braille Arca 2 BUTTON 3G WRITTEN 5 : ARCA2,SODIMAS,BOUTONS_SIGNAL,012,ORONA,60,274,catalogue_sodimas_2019,true
37OR012P00012,Bouton 3G gravé 5 + braille Arca 2 BUTTON 3G WRITTEN 5 : ARCA2,SODIMAS,BOUTONS_SIGNAL,012,ORONA,60,274,catalogue_sodimas_2019,true
37OR012P00013,Bouton 3G gravé 7 + braille Arca 2 BUTTON 3G WRITTEN 7 : ARCA2,SODIMAS,BOUTONS_SIGNAL,012,ORONA,60,274,catalogue_sodimas_2019,true
37OR012P00014,Bouton 3G gravé 7 + braille Arca 2 BUTTON 3G WRITTEN 7 : ARCA2,SODIMAS,BOUTONS_SIGNAL,012,ORONA,60,274,catalogue_sodimas_2019,true
37OR012P00015,Bouton 3G gravé réouverture,SODIMAS,BOUTONS_SIGNAL,012,ORONA,60,274,catalogue_sodimas_2019,true
37OR012P00016,Bouton 3G gravé réouverture,SODIMAS,BOUTONS_SIGNAL,012,ORONA,60,274,catalogue_sodimas_2019,true
37OR012P00017,Bouton gravé -1 type 4TH -,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,274,catalogue_sodimas_2019,true
37OR012P00018,Bouton gravé -1 type 4TH -,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,274,catalogue_sodimas_2019,true
37OR012P00019,Bouton gravé 1 type 4TH -,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,274,catalogue_sodimas_2019,true
37OR012P00020,Bouton gravé 1 type 4TH -,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,274,catalogue_sodimas_2019,true
37OR012P00021,Bouton gravé 3 type 4TH -,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,275,catalogue_sodimas_2019,true
37OR012P00022,Bouton gravé 3 type 4TH -,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,275,catalogue_sodimas_2019,true
37OR012P00023,Bouton gravé 5 type 4TH -,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,275,catalogue_sodimas_2019,true
37OR012P00024,Bouton gravé 5 type 4TH -,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,275,catalogue_sodimas_2019,true
37OR012P00025,Bouton gravé 7 type 4TH -,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,275,catalogue_sodimas_2019,true
37OR012P00026,Bouton gravé 7 type 4TH -,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,275,catalogue_sodimas_2019,true
37OR012P00027,Bouton gravé 9 type 4TH -,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,275,catalogue_sodimas_2019,true
37OR012P00028,Bouton gravé 9 type 4TH -,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,275,catalogue_sodimas_2019,true
37OR012P00029,Bouton gravé réouverture type,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,275,catalogue_sodimas_2019,true
37OR012P00030,Bouton gravé réouverture type,SODIMAS,BOUTONS_SIGNAL,012,ORONA,20,275,catalogue_sodimas_2019,true
37OR012P00031,Collerette bouton 4TH - Arca 3,SODIMAS,BOUTONS_SIGNAL,012,ORONA,2,276,catalogue_sodimas_2019,true
37OR012P00032,Collerette bouton 4TH - Arca 3,SODIMAS,BOUTONS_SIGNAL,012,ORONA,2,276,catalogue_sodimas_2019,true
37OR022P00001,Carte flèche de sens - OR2-,SODIMAS,BOUTONS_SIGNAL,022,ORONA,75,277,catalogue_sodimas_2019,true
37OR022P00002,Carte flèche de sens - OR2-,SODIMAS,BOUTONS_SIGNAL,022,ORONA,75,277,catalogue_sodimas_2019,true
37OR022P00003,Plastron + carte pour flèche de,SODIMAS,BOUTONS_SIGNAL,022,ORONA,,277,catalogue_sodimas_2019,true
37OR022P00004,Plastron + carte pour flèche de,SODIMAS,BOUTONS_SIGNAL,022,ORONA,,277,catalogue_sodimas_2019,true
37OR022P00005,Afficheur LCD cabine - Arca 2,SODIMAS,BOUTONS_SIGNAL,022,ORONA,300,277,catalogue_sodimas_2019,true
37OR022P00006,Afficheur LCD cabine - Arca 2,SODIMAS,BOUTONS_SIGNAL,022,ORONA,300,277,catalogue_sodimas_2019,true
37OR022P00007,Contact à clé SGAR05 4TH,SODIMAS,BOUTONS_SIGNAL,022,ORONA,150,277,catalogue_sodimas_2019,true
37OR022P00008,Contact à clé SGAR05 4TH,SODIMAS,BOUTONS_SIGNAL,022,ORONA,150,277,catalogue_sodimas_2019,true
37OR022P00009,Clé seule SGAR01-ARCA 2,SODIMAS,BOUTONS_SIGNAL,022,ORONA,11,277,catalogue_sodimas_2019,true
37OR042P00001,Contact à clé 1 sortie cabine,SODIMAS,BOUTONS_SIGNAL,042,ORONA,56,278,catalogue_sodimas_2019,true
37OR042P00002,Contact à clé 1 sortie cabine,SODIMAS,BOUTONS_SIGNAL,042,ORONA,56,278,catalogue_sodimas_2019,true
37OR042P00003,Contact à clé AGA-01 avec,SODIMAS,BOUTONS_SIGNAL,042,ORONA,,278,catalogue_sodimas_2019,true
37OR042P00004,Contact à clé AGA-01 avec,SODIMAS,BOUTONS_SIGNAL,042,ORONA,,278,catalogue_sodimas_2019,true
37OR062P00001,Palière 1 bouton - Arca 2,SODIMAS,BOUTONS_SIGNAL,062,ORONA,340,279,catalogue_sodimas_2019,true
37OR062P00002,Palière 1 bouton - Arca 2,SODIMAS,BOUTONS_SIGNAL,062,ORONA,340,279,catalogue_sodimas_2019,true
37OR062P00003,Palière 1 bouton vierge 4TH-,SODIMAS,BOUTONS_SIGNAL,062,ORONA,90,279,catalogue_sodimas_2019,true
37OT012P00001,Ecrou fixation pour boutons,SODIMAS,BOUTONS_SIGNAL,012,OTIS,4,351,catalogue_sodimas_2019,true
37OT012P00002,Ecrou fixation pour boutons,SODIMAS,BOUTONS_SIGNAL,012,OTIS,4,351,catalogue_sodimas_2019,true
37OT012P00003,Bouton chrome lumineux vert,SODIMAS,BOUTONS_SIGNAL,012,OTIS,24,351,catalogue_sodimas_2019,true
37OT012P00004,Bouton chrome lumineux vert,SODIMAS,BOUTONS_SIGNAL,012,OTIS,24,351,catalogue_sodimas_2019,true
37OT012P00005,Bouton Otis 2000 ATV LED cen-,SODIMAS,BOUTONS_SIGNAL,012,OTIS,50,351,catalogue_sodimas_2019,true
37OT012P00006,Bouton Otis 2000 ATV LED cen-,SODIMAS,BOUTONS_SIGNAL,012,OTIS,50,351,catalogue_sodimas_2019,true
37OT012P00007,Bouton carré CFA non lumineux,SODIMAS,BOUTONS_SIGNAL,012,OTIS,8,351,catalogue_sodimas_2019,true
37OT012P00008,Bouton carré CFA non lumineux,SODIMAS,BOUTONS_SIGNAL,012,OTIS,8,351,catalogue_sodimas_2019,true
37OT012P00009,Bouton Otis 2000 collerette lumi-,SODIMAS,BOUTONS_SIGNAL,012,OTIS,22,351,catalogue_sodimas_2019,true
37OT012P00010,Bouton Otis 2000 collerette lumi-,SODIMAS,BOUTONS_SIGNAL,012,OTIS,22,351,catalogue_sodimas_2019,true
37OT012P00011,Bouton Otis 2000 ATV LED cen-,SODIMAS,BOUTONS_SIGNAL,012,OTIS,41,352,catalogue_sodimas_2019,true
37OT012P00012,Bouton Otis 2000 ATV LED cen-,SODIMAS,BOUTONS_SIGNAL,012,OTIS,41,352,catalogue_sodimas_2019,true
37OT012P00013,Corps bouton type LM (1 bouton,SODIMAS,BOUTONS_SIGNAL,012,OTIS,66,352,catalogue_sodimas_2019,true
37OT012P00014,Corps bouton type LM (1 bouton,SODIMAS,BOUTONS_SIGNAL,012,OTIS,66,352,catalogue_sodimas_2019,true
37OT012P00015,Façade avant pour bouton NAO,SODIMAS,BOUTONS_SIGNAL,012,OTIS,7,352,catalogue_sodimas_2019,true
37OT012P00016,Façade avant pour bouton NAO,SODIMAS,BOUTONS_SIGNAL,012,OTIS,7,352,catalogue_sodimas_2019,true
37OT012P00017,Bouton Otis 2000 ATV LED cen-,SODIMAS,BOUTONS_SIGNAL,012,OTIS,41,352,catalogue_sodimas_2019,true
37OT012P00018,Bouton Otis 2000 ATV LED cen-,SODIMAS,BOUTONS_SIGNAL,012,OTIS,41,352,catalogue_sodimas_2019,true
37OT012P00019,Bouton alarme Otis 2000 ATV,SODIMAS,BOUTONS_SIGNAL,012,OTIS,59,352,catalogue_sodimas_2019,true
37OT012P00020,Bouton alarme Otis 2000 ATV,SODIMAS,BOUTONS_SIGNAL,012,OTIS,59,352,catalogue_sodimas_2019,true
37OT012P00021,Bouton Otis 2000 collerette lumi-,SODIMAS,BOUTONS_SIGNAL,012,OTIS,27,353,catalogue_sodimas_2019,true
37OT012P00022,Bouton Otis 2000 collerette lumi-,SODIMAS,BOUTONS_SIGNAL,012,OTIS,27,353,catalogue_sodimas_2019,true
37OT012P00023,Câble connexion bouton MCS/,SODIMAS,BOUTONS_SIGNAL,012,OTIS,84,353,catalogue_sodimas_2019,true
37OT012P00024,Câble connexion bouton MCS/,SODIMAS,BOUTONS_SIGNAL,012,OTIS,84,353,catalogue_sodimas_2019,true
37OT012P00025,Voyant vert Otis 2000,SODIMAS,BOUTONS_SIGNAL,012,OTIS,16,353,catalogue_sodimas_2019,true
37OT012P00026,Voyant vert Otis 2000,SODIMAS,BOUTONS_SIGNAL,012,OTIS,16,353,catalogue_sodimas_2019,true
37OT012P00027,Bouton Otis 2000 couleur bronze,SODIMAS,BOUTONS_SIGNAL,012,OTIS,16,353,catalogue_sodimas_2019,true
37OT012P00028,Bouton Otis 2000 couleur bronze,SODIMAS,BOUTONS_SIGNAL,012,OTIS,16,353,catalogue_sodimas_2019,true
37OT012P00029,Bouton Otis 2000 couleur bronze,SODIMAS,BOUTONS_SIGNAL,012,OTIS,16,353,catalogue_sodimas_2019,true
37OT012P00030,Bouton Otis 2000 couleur bronze,SODIMAS,BOUTONS_SIGNAL,012,OTIS,16,353,catalogue_sodimas_2019,true
37OT012P00031,Chicklet chromé gravé 0 à gauche,SODIMAS,BOUTONS_SIGNAL,012,OTIS,4,354,catalogue_sodimas_2019,true
